año,Mes,País destino,Nombre exportador,sacos_70,sacos_60,valor_usd,total_kg,fecha
2017,12,Alemania,COFCO COLOMBIA S.A.S,299,349,70000.0,20930,2017-12-01
2017,12,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,16395,19130,3794905.849999998,1147650,2017-12-01
2017,12,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,4500,5251,1036891.3699999999,315000,2017-12-01
2017,12,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,5596,6527,1234413.95,391720,2017-12-01
2017,12,Alemania,CARCAFE LTDA,1975,2304,523562.98,138250,2017-12-01
2018,1,Alemania,LA TOSTADORA S.A.S.,4,4,1470.0,280,2018-01-01
2018,1,Alemania,FEDERACION NACIONAL DE CAFETEROS,10912,12727,2985551.2499999995,763840,2018-01-01
2018,1,Alemania,INDUSTRIAS ALIADAS S.A.S,1832,2136,472595.2,128240,2018-01-01
2018,1,Alemania,KAWA COMERCIO SOSTENIBLE SAS,21,24,9835.0,1470,2018-01-01
2018,1,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,3242,3783,767595.2999999999,226940,2018-01-01
2018,1,Alemania,TRILLADORA UNION S.A.,275,321,70000.0,19250,2018-01-01
2018,1,Alemania,PERCAFE DEL TOLIMA S.A.S.,158,184,40441.37,11060,2018-01-01
2018,1,Alemania,RACAFE & CIA S.C.A.,9171,10701,2972167.43,641970,2018-01-01
2018,1,Alemania,SKN CARIBECAFE LTDA,1466,1709,318223.42000000004,102620,2018-01-01
2018,1,Alemania,SOCIEDAD EXPORTADORA DE CAFE,12445,14519,2951471.3899999983,871150,2018-01-01
2018,1,Alemania,EXPOCOSURCA S.A. C.I.,549,640,118250.0,38430,2018-01-01
2018,1,Alemania,OLAM AGRO COLOMBIA S.A.S,4043,4717,720000.01,283010,2018-01-01
2018,1,Alemania,ENGELHART CTP COLOMBIA S.A.S.,10201,11904,2130000.0,714070,2018-01-01
2018,1,Alemania,ECOLSIERRA EXPORT S.A.S,280,326,70000.0,19600,2018-01-01
2018,1,Alemania,DESCAFEINADORA COLOMBIANA S.A.S,1,1,2376.0,70,2018-01-01
2018,1,Alemania,ALTAMIRA SUPREMO S.A.S,285,332,70000.0,19950,2018-01-01
2018,1,Alemania,ASOCIACIÓN COLOMBIANA PARA LA EXCEL,9,11,12076.8,630,2018-01-01
2018,1,Alemania,C. I. LOHAS BEANS S.A.S,1101,1284,270000.0,77070,2018-01-01
2018,1,Alemania,CARAVELA COLOMBIA S.A.S,524,611,112875.0,36680,2018-01-01
2018,1,Alemania,CARCAFE LTDA,2250,2625,548037.4600000001,157500,2018-01-01
2018,1,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,1999,2334,452918.73,139930,2018-01-01
2018,1,Alemania,COMERCIALIZADORA TIERRA CAFE S.A.S.,212,250,68210.36,14840,2018-01-01
2018,1,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,8678,10128,2009265.8399999996,607460,2018-01-01
2018,1,Alemania,COMPAÑÍA DE LA HACIENDA DE MISIONES,14,16,2646.0,980,2018-01-01
2018,1,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,849,991,188734.22,59430,2018-01-01
2018,1,Alemania,COOPERATIVA DE CAFICULTORES,833,972,264270.0,58310,2018-01-01
2018,1,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,823,960,210000.0,57610,2018-01-01
2018,2,Alemania,G&B HIJOS SAS,37,43,15901.420000000002,2590,2018-02-01
2018,2,Alemania,INDUSTRIAS ALIADAS S.A.S,916,1068,236297.6,64120,2018-02-01
2018,2,Alemania,INTEGRA TRADING SAS,2998,3497,654521.92,209860,2018-02-01
2018,2,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,7489,8736,1528396.8900000001,524230,2018-02-01
2018,2,Alemania,OLAM AGRO COLOMBIA S.A.S,299,349,70000.0,20930,2018-02-01
2018,2,Alemania,SKN CARIBECAFE LTDA,2947,3437,633792.6499999999,206290,2018-02-01
2018,2,Alemania,RESTCAFE S A S,3,3,1230.0,210,2018-02-01
2018,2,Alemania,SOCIEDAD EXPORTADORA DE CAFE,12924,15081,2838438.7700000005,904680,2018-02-01
2018,2,Alemania,SUCAFINA COLOMBIA SAS,2748,3207,700000.0100000001,192360,2018-02-01
2018,2,Alemania,FEDERACION NACIONAL DE CAFETEROS,7464,8706,2096387.7099999997,522480,2018-02-01
2018,2,Alemania,RACAFE & CIA S.C.A.,11581,13510,2338138.92,810670,2018-02-01
2018,2,Alemania,ENGELHART CTP COLOMBIA S.A.S.,15122,17642,2609599.2499999995,1058540,2018-02-01
2018,2,Alemania,TRILLADORA TOSTADORA DE CAFE,1,1,234.65000000000003,70,2018-02-01
2018,2,Alemania,COOPERATIVA DE CAFICULTORES,3570,4164,1145170.01,249900,2018-02-01
2018,2,Alemania,COOPERATIVA DEPARTAMENTAL DE,2399,2798,440000.0,167930,2018-02-01
2018,2,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,2928,3416,643831.12,204960,2018-02-01
2018,2,Alemania,ALTAMIRA SUPREMO S.A.S,275,321,60000.0,19250,2018-02-01
2018,2,Alemania,CAFEZAM SAS,286,333,61275.0,20020,2018-02-01
2018,2,Alemania,CARCAFE LTDA,276,322,61256.53,19320,2018-02-01
2018,2,Alemania,C. I. LOHAS BEANS S.A.S,1446,1688,260000.0,101220,2018-02-01
2018,2,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,3806,4438,880657.24,266420,2018-02-01
2018,2,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,5696,6645,1370809.7500000002,398720,2018-02-01
2018,2,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,2244,2616,506103.78,157080,2018-02-01
2018,2,Alemania,COOPERATIVA CENTRAL DE CAFICULTORES,44,51,30000.0,3080,2018-02-01
2018,2,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,2268,2646,518396.88,158760,2018-02-01
2018,3,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,6560,7652,1474789.8499999999,459200,2018-03-01
2018,3,Alemania,F.F.T COLOMBIA S.A.S,185,216,50700.009999999995,12950,2018-03-01
2018,3,Alemania,FEDERACION NACIONAL DE CAFETEROS,11006,12836,2562450.0500000003,770420,2018-03-01
2018,3,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,119380.8,32060,2018-03-01
2018,3,Alemania,OLAM AGRO COLOMBIA S.A.S,2588,3018,450000.0,181160,2018-03-01
2018,3,Alemania,SOCIEDAD EXPORTADORA DE CAFE,12099,14113,2899369.190000001,846930,2018-03-01
2018,3,Alemania,PROMOTORA LAS MONITAS S.A.S,19,22,7944.19,1330,2018-03-01
2018,3,Alemania,RACAFE & CIA S.C.A.,12891,15042,1792410.5599999998,902370,2018-03-01
2018,3,Alemania,SELECTO EXPORTADORES S.A.S.,514,599,104234.23999999999,35980,2018-03-01
2018,3,Alemania,EXPOCOSURCA S.A. C.I.,274,320,59125.0,19180,2018-03-01
2018,3,Alemania,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,275,320,58000.0,19250,2018-03-01
2018,3,Alemania,PROMOTORA DE CAFE COLOMBIA S.A.,43,50,28966.72,3010,2018-03-01
2018,3,Alemania,ENGELHART CTP COLOMBIA S.A.S.,5037,5876,997996.1199999999,352590,2018-03-01
2018,3,Alemania,SKN CARIBECAFE LTDA,300,349,64386.59,21000,2018-03-01
2018,3,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,3722,4342,807737.71,260540,2018-03-01
2018,3,Alemania,COOPERATIVA DE CAFICULTORES,275,321,88090.0,19250,2018-03-01
2018,3,Alemania,ALTAMIRA SUPREMO S.A.S,556,648,113000.0,38920,2018-03-01
2018,3,Alemania,ASOCIACIÓN COLOMBIANA PARA LA EXCEL,9,11,10000.0,630,2018-03-01
2018,3,Alemania,C. I. LOHAS BEANS S.A.S,1446,1688,250000.0,101220,2018-03-01
2018,3,Alemania,CAFEXPORT SARL SUCURSAL COLOMBIA,599,699,153438.44,41930,2018-03-01
2018,3,Alemania,CARCAFE LTDA,1972,2302,494383.5,138040,2018-03-01
2018,3,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,3432,4003,760815.9400000001,240240,2018-03-01
2018,3,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,1451,1692,299999.99,101570,2018-03-01
2018,3,Alemania,COMERCIALIZADORA TIERRA CAFE S.A.S.,195,227,63645.44,13650,2018-03-01
2018,3,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,298,347,68783.52,20860,2018-03-01
2018,3,Alemania,COMPAÑIA COLOMBIANA AGRICOLA,284,331,50000.0,19880,2018-03-01
2018,3,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,10162,11857,2311869.08,711340,2018-03-01
2018,3,Alemania,CINCINNATI COFFEE COMPANY S.A.S.,533,624,126016.84999999999,37310,2018-03-01
2018,4,Alemania,ENGELHART CTP COLOMBIA S.A.S.,2670,3117,573922.52,186900,2018-04-01
2018,4,Alemania,FEDERACION NACIONAL DE CAFETEROS,11952,13944,3034139.5299999993,836640,2018-04-01
2018,4,Alemania,INCONEXUS S.A.S,20,23,12610.0,1400,2018-04-01
2018,4,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,234,273,92610.0,16380,2018-04-01
2018,4,Alemania,INDUSTRIAS ALIADAS S.A.S,916,1068,238761.6,64120,2018-04-01
2018,4,Alemania,RACAFE & CIA S.C.A.,5097,5945,766327.2800000003,356790,2018-04-01
2018,4,Alemania,OLAM AGRO COLOMBIA S.A.S,1742,2033,300000.0,121940,2018-04-01
2018,4,Alemania,SKN CARIBECAFE LTDA,300,350,64494.07,21000,2018-04-01
2018,4,Alemania,SOCIEDAD EXPORTADORA DE CAFE,7118,8302,2468950.36,498260,2018-04-01
2018,4,Alemania,TRILLADORA COMERCIALIZADORA Y,18,20,12443.5,1260,2018-04-01
2018,4,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,3584,4182,758396.8799999999,250880,2018-04-01
2018,4,Alemania,ECOLSIERRA EXPORT S.A.S,710,829,195000.0,49700,2018-04-01
2018,4,Alemania,COMPAÑIA COLOMBIANA AGRICOLA,284,331,50000.0,19880,2018-04-01
2018,4,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,7492,8742,1594085.46,524440,2018-04-01
2018,4,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,5819,6790,1347339.7300000004,407330,2018-04-01
2018,4,Alemania,COMERCIALIZADORA AMBROSIA SAS,3,4,2004.64,210,2018-04-01
2018,4,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,550,642,120000.0,38500,2018-04-01
2018,4,Alemania,CARCAFE LTDA,1997,2329,500137.52999999997,139790,2018-04-01
2018,4,Alemania,CAFEXPORT SARL SUCURSAL COLOMBIA,300,350,76810.76999999999,21000,2018-04-01
2018,4,Alemania,CAFE QUINDIO S.A.S.,2,2,1350.88,140,2018-04-01
2018,4,Alemania,CAFE COLSUAVES S.A.S,300,350,64500.0,21000,2018-04-01
2018,4,Alemania,C. I. LOHAS BEANS S.A.S,274,319,50000.0,19180,2018-04-01
2018,4,Alemania,ALTAMIRA SUPREMO S.A.S,825,963,170000.0,57750,2018-04-01
2018,4,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,1475,1721,297480.57,103250,2018-04-01
2018,4,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,1950,2274,422321.76000000007,136500,2018-04-01
2018,5,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,119380.8,32060,2018-05-01
2018,5,Alemania,INTEGRA TRADING SAS,900,1050,210000.0,63000,2018-05-01
2018,5,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,9579,11177,1547996.11,670530,2018-05-01
2018,5,Alemania,OLAM AGRO COLOMBIA S.A.S,1714,2001,300000.0,119980,2018-05-01
2018,5,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,6,7,35424.0,420,2018-05-01
2018,5,Alemania,RACAFE & CIA S.C.A.,2995,3495,619533.98,209650,2018-05-01
2018,5,Alemania,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,275,320,50000.0,19250,2018-05-01
2018,5,Alemania,SOCIEDAD EXPORTADORA DE CAFE,6816,7954,1511892.9000000001,477120,2018-05-01
2018,5,Alemania,TERESITA EXPORTADORES DE CAFÉ S.A.,1500,1750,327216.31000000006,105000,2018-05-01
2018,5,Alemania,PROMOTORA DE CAFE COLOMBIA S.A.,25,30,18708.25,1750,2018-05-01
2018,5,Alemania,FEDERACION NACIONAL DE CAFETEROS,10560,12320,2715796.6700000004,739200,2018-05-01
2018,5,Alemania,RESTCAFE S A S,2,3,1621.0,140,2018-05-01
2018,5,Alemania,ECOLSIERRA EXPORT S.A.S,275,321,70000.0,19250,2018-05-01
2018,5,Alemania,COOPERATIVA DE CAFICULTORES,1375,1604,440450.0,96250,2018-05-01
2018,5,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,2028,2364,442770.61,141960,2018-05-01
2018,5,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,1197,1395,286091.35,83790,2018-05-01
2018,5,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,8106,9456,1806999.3000000003,567420,2018-05-01
2018,5,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,550,642,100000.0,38500,2018-05-01
2018,5,Alemania,CARCAFE LTDA,2753,3208,685574.9100000001,192710,2018-05-01
2018,5,Alemania,CAFEXPORT SARL SUCURSAL COLOMBIA,900,1051,230655.68,63000,2018-05-01
2018,5,Alemania,C. I. LOHAS BEANS S.A.S,275,321,93594.86,19250,2018-05-01
2018,5,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,2334,2722,494769.91,163380,2018-05-01
2018,5,Alemania,ENGELHART CTP COLOMBIA S.A.S.,4506,5256,906793.7599999998,315420,2018-05-01
2018,6,Alemania,INCONEXUS S.A.S,121,141,50000.0,8470,2018-06-01
2018,6,Alemania,INDUSTRIAS ALIADAS S.A.S,916,1068,238761.6,64120,2018-06-01
2018,6,Alemania,INTEGRA TRADING SAS,4789,5588,960000.0099999999,335230,2018-06-01
2018,6,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,11134,12987,1973304.9100000001,779380,2018-06-01
2018,6,Alemania,RACAFE & CIA S.C.A.,1100,1284,291385.93,77000,2018-06-01
2018,6,Alemania,VIVE CAFE S.A.,1,1,280.0,70,2018-06-01
2018,6,Alemania,SOCIEDAD EXPORTADORA DE CAFE,2939,3430,662519.0900000001,205730,2018-06-01
2018,6,Alemania,SUCAFINA COLOMBIA SAS,550,641,140852.7,38500,2018-06-01
2018,6,Alemania,TERESITA EXPORTADORES DE CAFÉ S.A.,1502,1751,329704.61,105140,2018-06-01
2018,6,Alemania,G&B HIJOS SAS,409,475,116055.12,28630,2018-06-01
2018,6,Alemania,SKN CARIBECAFE LTDA,2681,3127,567277.45,187670,2018-06-01
2018,6,Alemania,EXPORTACAFE S.A.S.,160,188,66936.0,11200,2018-06-01
2018,6,Alemania,FEDERACION NACIONAL DE CAFETEROS,11327,13210,2757756.8200000003,792890,2018-06-01
2018,6,Alemania,C. I. LOHAS BEANS S.A.S,2883,3359,563117.1,201810,2018-06-01
2018,6,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,2250,2624,487440.79,157500,2018-06-01
2018,6,Alemania,COMPAÑÍA DE LA HACIENDA DE MISIONES,10,11,1862.0,700,2018-06-01
2018,6,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,11163,13023,2584117.48,781410,2018-06-01
2018,6,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,600,700,100000.0,42000,2018-06-01
2018,6,Alemania,CARCAFE LTDA,895,1046,216199.97,62650,2018-06-01
2018,6,Alemania,CAFE QUINDIO S.A.S.,1,1,1681.29,70,2018-06-01
2018,6,Alemania,CAFE COLSUAVES S.A.S,300,350,64500.0,21000,2018-06-01
2018,6,Alemania,BANCA EXPORTADORA S.A BANEXPORT,2998,3497,850000.01,209860,2018-06-01
2018,6,Alemania,ALTAMIRA SUPREMO S.A.S,275,321,50000.0,19250,2018-06-01
2018,6,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,841,981,187974.7,58870,2018-06-01
2018,6,Alemania,ENGELHART CTP COLOMBIA S.A.S.,8991,10488,1710572.7599999998,629370,2018-06-01
2018,7,Alemania,FEDERACION NACIONAL DE CAFETEROS,12201,14232,3149979.4899999998,854070,2018-07-01
2018,7,Alemania,EXPOCOSURCA S.A. C.I.,275,320,59125.0,19250,2018-07-01
2018,7,Alemania,ECOLSIERRA EXPORT S.A.S,280,327,75000.0,19600,2018-07-01
2018,7,Alemania,INTEGRA TRADING SAS,6586,7686,1324258.8000000005,461020,2018-07-01
2018,7,Alemania,ENGELHART CTP COLOMBIA S.A.S.,5011,5845,942185.7,350770,2018-07-01
2018,7,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,6639,7745,1305926.42,464730,2018-07-01
2018,7,Alemania,WALKER ESCOBAR MAURICIO,8,10,4870.25,560,2018-07-01
2018,7,Alemania,SKN CARIBECAFE LTDA,4730,5519,1048482.5600000002,331100,2018-07-01
2018,7,Alemania,SOCIEDAD EXPORTADORA DE CAFE,5084,5933,1201716.9800000002,355880,2018-07-01
2018,7,Alemania,SUCAFINA COLOMBIA SAS,274,320,69599.22,19180,2018-07-01
2018,7,Alemania,TERESITA EXPORTADORES DE CAFÉ S.A.,901,1050,190475.36000000002,63070,2018-07-01
2018,7,Alemania,RACAFE & CIA S.C.A.,2292,2674,509126.11,160440,2018-07-01
2018,7,Alemania,DESCAFEINADORA COLOMBIANA S.A.S,1,1,2376.0,70,2018-07-01
2018,7,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,7173,8368,1524964.74,502110,2018-07-01
2018,7,Alemania,COOPERATIVA DE CAFICULTORES,1719,2006,380673.22,120330,2018-07-01
2018,7,Alemania,COOPERATIVA DEPARTAMENTAL DE,1495,1745,321000.01,104650,2018-07-01
2018,7,Alemania,ALTAMIRA SUPREMO S.A.S,831,971,160000.0,58170,2018-07-01
2018,7,Alemania,BANCA EXPORTADORA S.A BANEXPORT,279,325,50000.0,19530,2018-07-01
2018,7,Alemania,CAFE COLSUAVES S.A.S,300,350,64500.0,21000,2018-07-01
2018,7,Alemania,CARCAFE LTDA,9775,11401,2193228.6599999997,684250,2018-07-01
2018,7,Alemania,C. I. LOHAS BEANS S.A.S,550,640,110000.0,38500,2018-07-01
2018,7,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,16385,19116,3792746.49,1146950,2018-07-01
2018,7,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,2399,2798,532234.3099999999,167930,2018-07-01
2018,7,Alemania,COMPAÑÍA DE LA HACIENDA DE MISIONES,29,33,5586.0,2030,2018-07-01
2018,7,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,3498,4079,765407.8800000001,244860,2018-07-01
2018,7,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,3572,4169,630000.01,250040,2018-07-01
2018,8,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,2698,3149,540000.0,188860,2018-08-01
2018,8,Alemania,TERESITA EXPORTADORES DE CAFÉ S.A.,1500,1749,476845.54000000004,105000,2018-08-01
2018,8,Alemania,FEDERACION NACIONAL DE CAFETEROS,10592,12351,2697716.27,741440,2018-08-01
2018,8,Alemania,INTEGRA TRADING SAS,1196,1395,279492.08999999997,83720,2018-08-01
2018,8,Alemania,OLAM AGRO COLOMBIA S.A.S,2996,3496,549882.87,209720,2018-08-01
2018,8,Alemania,EXPOCOSURCA S.A. C.I.,824,962,177375.0,57680,2018-08-01
2018,8,Alemania,RACAFE & CIA S.C.A.,4193,4892,870766.78,293510,2018-08-01
2018,8,Alemania,SELECTO EXPORTADORES S.A.S.,233,274,46631.43,16310,2018-08-01
2018,8,Alemania,SKN CARIBECAFE LTDA,6568,7663,1447124.39,459760,2018-08-01
2018,8,Alemania,SOCIEDAD EXPORTADORA DE CAFE,3240,3783,820364.1100000001,226800,2018-08-01
2018,8,Alemania,PERCAFE DEL TOLIMA S.A.S.,101,119,27333.510000000002,7070,2018-08-01
2018,8,Alemania,ENGELHART CTP COLOMBIA S.A.S.,6556,7649,1348706.8,458920,2018-08-01
2018,8,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,599,698,127059.38,41930,2018-08-01
2018,8,Alemania,COOPERATIVA DE CAFICULTORES,2372,2767,607194.03,166040,2018-08-01
2018,8,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,2981,3478,641774.99,208670,2018-08-01
2018,8,Alemania,AZAHAR COFFEE COMPANY S.A.S,147,172,37457.03,10290,2018-08-01
2018,8,Alemania,C. I. LOHAS BEANS S.A.S,273,319,50000.0,19110,2018-08-01
2018,8,Alemania,CAFEZAM SAS,285,333,61275.0,19950,2018-08-01
2018,8,Alemania,COOPERATIVA DEPARTAMENTAL DE,599,698,120000.0,41930,2018-08-01
2018,8,Alemania,CARCAFE LTDA,7750,9037,1624287.85,542500,2018-08-01
2018,8,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,1773,2069,300232.61,124110,2018-08-01
2018,8,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,3300,3850,764204.77,231000,2018-08-01
2018,8,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,599,699,125421.61,41930,2018-08-01
2018,8,Alemania,CARAVELA COLOMBIA S.A.S,180,210,70000.0,12600,2018-08-01
2018,9,Alemania,COOPERATIVA DEPARTAMENTAL DE,275,321,60000.0,19250,2018-09-01
2018,9,Alemania,SOCIEDAD EXPORTADORA DE CAFE,2290,2673,517609.42000000004,160300,2018-09-01
2018,9,Alemania,SKN CARIBECAFE LTDA,7449,8690,1387039.35,521430,2018-09-01
2018,9,Alemania,RACAFE & CIA S.C.A.,10005,11673,1817296.41,700350,2018-09-01
2018,9,Alemania,OLAM AGRO COLOMBIA S.A.S,7448,8690,1330117.1400000001,521360,2018-09-01
2018,9,Alemania,INTEGRA TRADING SAS,6303,7353,1295999.2500000002,441210,2018-09-01
2018,9,Alemania,FEDERACION NACIONAL DE CAFETEROS,14119,16468,3589522.019999999,988330,2018-09-01
2018,9,Alemania,EXPORTACAFE S.A.S.,149,174,54007.0,10430,2018-09-01
2018,9,Alemania,EXPOCOSURCA S.A. C.I.,274,320,59125.0,19180,2018-09-01
2018,9,Alemania,ENGELHART CTP COLOMBIA S.A.S.,8592,10027,1824175.78,601440,2018-09-01
2018,9,Alemania,COOPERATIVA DE CAFICULTORES,855,999,215853.13,59850,2018-09-01
2018,9,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,275,321,67908.73,19250,2018-09-01
2018,9,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,3297,3845,692995.0,230790,2018-09-01
2018,9,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,5657,6602,1309605.1399999997,395990,2018-09-01
2018,9,Alemania,COMERCIALIZADORA TIERRA CAFE S.A.S.,207,241,66515.41,14490,2018-09-01
2018,9,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,3574,4171,619767.4,250180,2018-09-01
2018,9,Alemania,CENTRAL COOPERATIVA INDIGENA DEL,285,332,61275.0,19950,2018-09-01
2018,9,Alemania,CARCAFE LTDA,9686,11305,1986110.57,678020,2018-09-01
2018,9,Alemania,CARAVELA COLOMBIA S.A.S,267,312,144629.66,18690,2018-09-01
2018,9,Alemania,CAFEZAM SAS,285,332,61275.0,19950,2018-09-01
2018,9,Alemania,CAFE COLSUAVES S.A.S,600,700,129000.0,42000,2018-09-01
2018,9,Alemania,ALTAMIRA SUPREMO S.A.S,275,320,50000.0,19250,2018-09-01
2018,9,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,276,322,58884.46,19320,2018-09-01
2018,10,Alemania,G&B HIJOS SAS,68,78,26269.0,4760,2018-10-01
2018,10,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,5101,5951,927779.2699999999,357070,2018-10-01
2018,10,Alemania,OLAM AGRO COLOMBIA S.A.S,2101,2451,390000.0,147070,2018-10-01
2018,10,Alemania,RACAFE & CIA S.C.A.,6315,7373,1410407.29,442050,2018-10-01
2018,10,Alemania,FEDERACION NACIONAL DE CAFETEROS,11907,13888,3310214.88,833490,2018-10-01
2018,10,Alemania,SOCIEDAD EXPORTADORA DE CAFE,5944,6934,1268313.59,416080,2018-10-01
2018,10,Alemania,SUCAFINA COLOMBIA SAS,900,1050,210000.0,63000,2018-10-01
2018,10,Alemania,VALLE DEL CAFÉ COLOMBIA S.A.S.,11,13,6831.5,770,2018-10-01
2018,10,Alemania,SKN CARIBECAFE LTDA,2997,3496,616843.7699999999,209790,2018-10-01
2018,10,Alemania,EXPORTACIONES LOPEZ-MARTINEZ SAS,97,113,23765.0,6790,2018-10-01
2018,10,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,3596,4195,707745.99,251720,2018-10-01
2018,10,Alemania,COOPERATIVA DE CAFICULTORES,854,997,219003.7,59780,2018-10-01
2018,10,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,2821,3289,627665.9000000001,197470,2018-10-01
2018,10,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,3296,3847,718968.1499999999,230720,2018-10-01
2018,10,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,10133,11822,2345689.9699999997,709310,2018-10-01
2018,10,Alemania,COFCO INTERNATIONAL COLOMBIA S.A.S,560,654,119599.22,39200,2018-10-01
2018,10,Alemania,CARAVELA COLOMBIA S.A.S,65,75,70000.0,4550,2018-10-01
2018,10,Alemania,CAFEZAM SAS,285,333,61275.0,19950,2018-10-01
2018,10,Alemania,C. I. LOHAS BEANS S.A.S,275,320,70000.0,19250,2018-10-01
2018,10,Alemania,BANCA EXPORTADORA S.A BANEXPORT,221,257,50000.009999999995,15470,2018-10-01
2018,10,Alemania,ENGELHART CTP COLOMBIA S.A.S.,8692,10137,2136509.45,608440,2018-10-01
2018,11,Alemania,GRUPO SUAREZ SAS,15,18,4410.0,1050,2018-11-01
2018,11,Alemania,HACIENDA SANTA ELISA SAS,47,56,99666.65000000001,3290,2018-11-01
2018,11,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,6,7,35424.0,420,2018-11-01
2018,11,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118888.0,32060,2018-11-01
2018,11,Alemania,INTEGRA TRADING SAS,300,350,60000.0,21000,2018-11-01
2018,11,Alemania,LA TOSTADORA S.A.S.,43,50,13860.0,3010,2018-11-01
2018,11,Alemania,SKN CARIBECAFE LTDA,2378,2773,544824.48,166460,2018-11-01
2018,11,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,2699,3149,450000.00999999995,188930,2018-11-01
2018,11,Alemania,OLAM AGRO COLOMBIA S.A.S,1200,1400,210000.0,84000,2018-11-01
2018,11,Alemania,RACAFE & CIA S.C.A.,4533,5285,872527.3700000001,317310,2018-11-01
2018,11,Alemania,SUCAFINA COLOMBIA SAS,548,640,120000.0,38360,2018-11-01
2018,11,Alemania,FEDERACION NACIONAL DE CAFETEROS,7392,8622,2142982.05,517440,2018-11-01
2018,11,Alemania,LONDON INVERSIONES S.A.S,10,12,3653.75,700,2018-11-01
2018,11,Alemania,F.F.T COLOMBIA S.A.S,177,208,59999.97,12390,2018-11-01
