Año,Mes,País destino,Nombre exportador,Sacos de 70 kg. equivalente real Exportados,Sacos de 60 Kg. Exportados,Valor Factura (USD)*,total_kg,fecha
2017,6,España,SOCIEDAD EXPORTADORA DE CAFE,552,644,139198.44,77280,2017-06-01
2017,6,España,TERESITA EXPORTADORES DE CAFÉ S.A.,1963,2291,410211.73000000004,274870,2017-06-01
2017,6,España,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,275,320,70000.0,38450,2017-06-01
2017,6,Estonia,FEDERACION NACIONAL DE CAFETEROS,573,668,126944.25,80190,2017-06-01
2017,6,Estonia,OLAM AGRO COLOMBIA S.A.S,274,320,70000.0,38380,2017-06-01
2017,6,Federación Rusa,CARCAFE LTDA,285,332,66547.35,39870,2017-06-01
2017,6,Federación Rusa,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,275,321,66721.0,38510,2017-06-01
2017,6,Federación Rusa,FEDERACION NACIONAL DE CAFETEROS,8245,9616,2144832.62,1154110,2017-06-01
2017,6,Federación Rusa,OLAM AGRO COLOMBIA S.A.S,1403,1637,323825.0,196430,2017-06-01
2017,6,Federación Rusa,RACAFE & CIA S.C.A.,570,666,139198.22,79860,2017-06-01
2017,6,Federación Rusa,RCMA COLOMBIA SAS,274,320,59125.0,38380,2017-06-01
2017,6,Federación Rusa,TERESITA EXPORTADORES DE CAFÉ S.A.,550,642,124428.92,77020,2017-06-01
2017,6,Federación Rusa,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,1649,1924,300000.0,230870,2017-06-01
2017,6,Finlandia,CARCAFE LTDA,6778,7909,1645137.9000000001,949000,2017-06-01
2017,6,Finlandia,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,2701,3151,645803.92,378130,2017-06-01
2017,6,Finlandia,COOPERATIVA DE CAFICULTORES,550,642,176180.0,77020,2017-06-01
2017,6,Finlandia,FEDERACION NACIONAL DE CAFETEROS,2376,2771,602255.16,332580,2017-06-01
2017,6,Finlandia,LOUIS DREYFUS COMPANY COLOMBIA,2098,2449,487194.55000000005,293800,2017-06-01
2017,6,Finlandia,SKN CARIBECAFE LTDA,4198,4896,928655.82,587620,2017-06-01
2017,6,Finlandia,SOCIEDAD EXPORTADORA DE CAFE,2095,2444,519877.43000000005,293290,2017-06-01
2017,6,Francia,CARCAFE LTDA,2097,2447,493584.91,293610,2017-06-01
2017,6,Francia,COFCO COLOMBIA S.A.S,1373,1600,250000.0,192110,2017-06-01
2017,6,Francia,COMPAÑÍA CAFETERA LA MESETA S.A.,569,664,133406.34,79670,2017-06-01
2017,6,Francia,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,2098,2448,494855.64,293740,2017-06-01
2017,6,Francia,EXPOCOSURCA S.A. C.I.,248,290,80000.0,34760,2017-06-01
2017,6,Francia,FEDERACION NACIONAL DE CAFETEROS,1515,1768,165150.72,212130,2017-06-01
2017,6,Francia,LOUIS DREYFUS COMPANY COLOMBIA,6544,7633,1531182.7599999998,916060,2017-06-01
2017,6,Francia,NESTLE DE COLOMBIA S.A.,212,247,46009.2,29660,2017-06-01
2017,6,Francia,OLAM AGRO COLOMBIA S.A.S,4494,5240,1050000.01,628980,2017-06-01
2017,6,Francia,RACAFE & CIA S.C.A.,1651,1926,380069.86,231130,2017-06-01
2017,6,Francia,SKN CARIBECAFE LTDA,3300,3851,787287.47,462060,2017-06-01
2017,6,Francia,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,3266,3811,550000.0,457280,2017-06-01
2017,6,Granada,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,12,14,6892.08,1680,2017-06-01
2017,6,Grecia,FEDERACION NACIONAL DE CAFETEROS,276,322,62899.61,38640,2017-06-01
2017,6,Grecia,LOUIS DREYFUS COMPANY COLOMBIA,274,320,50000.0,38380,2017-06-01
2017,6,Grecia,OLAM AGRO COLOMBIA S.A.S,275,321,70000.0,38510,2017-06-01
2017,6,Grecia,RACAFE & CIA S.C.A.,854,998,206617.0,119660,2017-06-01
2017,6,Guatemala,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,106,124,28700.03,14860,2017-06-01
2017,6,Guatemala,TRILLADORA UNION S.A.,3,3,1865.46,390,2017-06-01
2017,6,Hong Kong,CARAVELA COLOMBIA S.A.S,30,35,6450.0,4200,2017-06-01
2017,6,Hong Kong,LOUIS DREYFUS COMPANY COLOMBIA,287,335,69599.22,40190,2017-06-01
2017,6,India,CARCAFE LTDA,275,320,66137.12,38450,2017-06-01
2017,6,India,SKN CARIBECAFE LTDA,552,644,128469.44,77280,2017-06-01
2017,6,Irlanda,COOPERATIVA DE CAFICULTORES,551,643,176180.0,77150,2017-06-01
2017,6,Irlanda,COOPERATIVA DEPARTAMENTAL DE,274,320,69599.22,38380,2017-06-01
2017,6,Irlanda,ENGELHART CTP (COLOMBIA )  S.A.S.,274,319,70142.56,38320,2017-06-01
2017,6,Irlanda,EXPOCOSURCA S.A. C.I.,259,303,70000.0,36310,2017-06-01
2017,6,Irlanda,FEDERACION NACIONAL DE CAFETEROS,274,320,73974.25,38380,2017-06-01
2017,6,Islandia,EXPORTADORA DE CAFE CONDOR S.A.S,274,320,72160.0,38380,2017-06-01
2017,6,Islas Caimán,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,60,70,31085.71,8400,2017-06-01
2017,6,Israel,ALTAMIRA SUPREMO S.A.S.,275,321,70000.0,38510,2017-06-01
2017,6,Israel,COMPAÑÍA CAFETERA LA MESETA S.A.,281,328,66415.11,39350,2017-06-01
2017,6,Israel,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,275,321,67174.02,38510,2017-06-01
2017,6,Israel,ENGELHART CTP (COLOMBIA )  S.A.S.,548,640,140479.19,76760,2017-06-01
2017,6,Israel,FEDERACION NACIONAL DE CAFETEROS,274,320,64457.26,38380,2017-06-01
2017,6,Israel,LOUIS DREYFUS COMPANY COLOMBIA,536,625,139198.44,75020,2017-06-01
2017,6,Israel,MILD COFFEE COMPANY HUILA S.A.S C.I,284,331,79790.03,39740,2017-06-01
2017,6,Israel,RACAFE & CIA S.C.A.,821,957,208797.66,114890,2017-06-01
2017,6,Israel,SKN CARIBECAFE LTDA,551,643,120344.85,77150,2017-06-01
2017,6,Israel,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,1376,1605,290000.0,192620,2017-06-01
2017,6,Italia,A LAUMAYER Y COMPAÑIA EXPORTADORES,284,332,63327.94,39800,2017-06-01
2017,6,Italia,ALTAMIRA SUPREMO S.A.S.,276,322,50000.0,38640,2017-06-01
2017,6,Italia,CAFE COLSUAVES S.A.S,297,347,64500.0,41610,2017-06-01
2017,6,Italia,CARCAFE LTDA,2596,3029,666222.64,363460,2017-06-01
2017,6,Italia,COFCO COLOMBIA S.A.S,1141,1330,200000.0,159670,2017-06-01
2017,6,Italia,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,309,360,84909.02,43230,2017-06-01
2017,6,Italia,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,275,321,68241.23,38510,2017-06-01
2017,6,Italia,ENGELHART CTP (COLOMBIA )  S.A.S.,548,639,140413.28,76700,2017-06-01
2017,6,Italia,EXPORTADORA DE CAFE CONDOR S.A.S,550,642,158575.72999999998,77020,2017-06-01
2017,6,Italia,FEDERACION NACIONAL DE CAFETEROS,1795,2094,470464.99000000005,251290,2017-06-01
2017,6,Italia,INTEGRA TRADING SAS,854,997,216390.30000000002,119600,2017-06-01
2017,6,Italia,LOUIS DREYFUS COMPANY COLOMBIA,2331,2719,517595.31999999995,326310,2017-06-01
2017,6,Italia,OLAM AGRO COLOMBIA S.A.S,1722,2009,411275.0,241080,2017-06-01
2017,6,Italia,RACAFE & CIA S.C.A.,4838,5647,1091785.27,677480,2017-06-01
2017,6,Italia,SKN CARIBECAFE LTDA,1738,2028,376370.39,243340,2017-06-01
2017,6,Italia,SOCIEDAD EXPORTADORA DE CAFE,547,638,133578.18,76570,2017-06-01
2017,6,Japón,A LAUMAYER Y COMPAÑIA EXPORTADORES,1622,1892,396622.2899999999,227060,2017-06-01
2017,6,Japón,ALEXCAFE SAS,751,874,210000.0,105010,2017-06-01
2017,6,Japón,BANCA EXPORTADORA S.A BANEXPORT,200,233,50000.0,27980,2017-06-01
2017,6,Japón,CAFE COLSUAVES S.A.S,748,874,161250.0,104800,2017-06-01
2017,6,Japón,CARCAFE LTDA,150,175,37988.81,21000,2017-06-01
2017,6,Japón,COFCO COLOMBIA S.A.S,2199,2565,400000.0,307830,2017-06-01
2017,6,Japón,COMPAÑÍA CAFETERA LA MESETA S.A.,12108,14123,2750385.9399999995,1694940,2017-06-01
2017,6,Japón,COOPERATIVA DE CAFICULTORES,600,700,128367.79000000001,84000,2017-06-01
2017,6,Japón,ENGELHART CTP (COLOMBIA )  S.A.S.,1100,1284,280000.0,154040,2017-06-01
2017,6,Japón,EXPORTADORA DE CAFE CONDOR S.A.S,825,963,231646.71,115530,2017-06-01
2017,6,Japón,FEDERACION NACIONAL DE CAFETEROS,21671,25283,5824830.889999997,3033950,2017-06-01
2017,6,Japón,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,345,402,114466.29,48270,2017-06-01
2017,6,Japón,INDUSTRIAS ALIADAS S.A.S,688,804,218080.0,96400,2017-06-01
2017,6,Japón,LOUIS DREYFUS COMPANY COLOMBIA,1500,1749,350000.0,209940,2017-06-01
2017,6,Japón,MILD COFFEE COMPANY HUILA S.A.S C.I,827,965,209999.99,115790,2017-06-01
2017,6,Japón,OLAM AGRO COLOMBIA S.A.S,2644,3084,614254.71,370120,2017-06-01
2017,6,Japón,PROMOTORA DE INVERSIONES,250,291,63478.94,34960,2017-06-01
2017,6,Japón,RACAFE & CIA S.C.A.,498,582,111278.53,69780,2017-06-01
2017,6,Japón,SKN CARIBECAFE LTDA,4898,5711,1110449.94,685520,2017-06-01
2017,6,Japón,SOCIEDAD EXPORTADORA DE CAFE,4117,4802,1107260.3099999998,576310,2017-06-01
2017,6,Jordania,ALTAMIRA SUPREMO S.A.S.,275,321,50000.0,38510,2017-06-01
2017,6,Jordania,LOUIS DREYFUS COMPANY COLOMBIA,824,962,208797.66000000003,115400,2017-06-01
2017,6,Jordania,RACAFE & CIA S.C.A.,273,319,72411.66,38250,2017-06-01
2017,6,Malasia,CARCAFE LTDA,3574,4169,873990.1699999998,500320,2017-06-01
2017,6,Malasia,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,2752,3212,641288.16,385360,2017-06-01
2017,6,Malasia,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,319,372,219835.87,44650,2017-06-01
2017,6,Marruecos,LOUIS DREYFUS COMPANY COLOMBIA,825,962,208797.67,115470,2017-06-01
2017,6,México,A LAUMAYER Y COMPAÑIA EXPORTADORES,274,320,67322.51,38380,2017-06-01
2017,6,México,COFCO COLOMBIA S.A.S,750,873,208797.65999999997,104880,2017-06-01
2017,6,México,COMPAÑÍA CAFETERA LA MESETA S.A.,551,643,118250.0,77150,2017-06-01
2017,6,México,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,548,639,125285.62,76700,2017-06-01
2017,6,México,FEDERACION NACIONAL DE CAFETEROS,2628,3072,943990.5599999999,368280,2017-06-01
2017,6,México,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,120,139,100497.28,16740,2017-06-01
2017,6,México,INDUSTRIAS ALIADAS S.A.S,160,187,40348.8,22420,2017-06-01
2017,6,México,IXTAPA S.A.S.,550,642,100000.0,77020,2017-06-01
2017,6,México,LOUIS DREYFUS COMPANY COLOMBIA,288,336,69599.22,40320,2017-06-01
2017,6,México,PROMOTORA DE CAFE COLOMBIA S.A.,83,98,77960.43,11690,2017-06-01
2017,6,México,RESTCAFE S A S,32,37,15043.63,4460,2017-06-01
2017,6,Noruega,A LAUMAYER Y COMPAÑIA EXPORTADORES,1426,1663,311277.0,199600,2017-06-01
2017,6,Noruega,ENGELHART CTP (COLOMBIA )  S.A.S.,2394,2791,613449.6599999999,335040,2017-06-01
2017,6,Noruega,FEDERACION NACIONAL DE CAFETEROS,5700,6650,1345644.5,798000,2017-06-01
2017,6,Nueva Zelanda,A LAUMAYER Y COMPAÑIA EXPORTADORES,285,332,64057.21,39870,2017-06-01
2017,6,Nueva Zelanda,C.I. COLORS OF NATURE S.A.S.,2,2,2804.25,260,2017-06-01
2017,6,Nueva Zelanda,COMPAÑÍA CAFETERA LA MESETA S.A.,272,318,66349.66,38120,2017-06-01
2017,6,Nueva Zelanda,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,549,641,134331.46,76890,2017-06-01
2017,6,Nueva Zelanda,COOPERATIVA DEPARTAMENTAL DE,275,320,54245.15,38450,2017-06-01
2017,6,Nueva Zelanda,ENGELHART CTP (COLOMBIA )  S.A.S.,824,963,211422.13999999998,115460,2017-06-01
2017,6,Nueva Zelanda,FEDERACION NACIONAL DE CAFETEROS,275,321,66522.43,38510,2017-06-01
2017,6,Nueva Zelanda,RACAFE & CIA S.C.A.,275,321,79748.45,38510,2017-06-01
2017,6,Países Bajos,CARCAFE LTDA,883,1030,199362.78,123610,2017-06-01
2017,6,Países Bajos,COMPAÑÍA CAFETERA LA MESETA S.A.,301,351,64500.0,42130,2017-06-01
2017,6,Países Bajos,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,275,321,64841.72,38510,2017-06-01
2017,6,Países Bajos,COOPERATIVA DE CAFICULTORES,1100,1284,336462.52,154040,2017-06-01
2017,6,Países Bajos,ENGELHART CTP (COLOMBIA )  S.A.S.,299,349,70164.53,41870,2017-06-01
2017,6,Países Bajos,RACAFE & CIA S.C.A.,275,321,61973.12,38510,2017-06-01
2017,6,Países Bajos,TERESITA EXPORTADORES DE CAFÉ S.A.,276,322,65305.61,38640,2017-06-01
2017,6,Panamá,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,142,167,53586.11,19960,2017-06-01
2017,6,Panamá,RESTCAFE S A S,33,39,18424.0,4650,2017-06-01
2017,6,Paraguay,PROMOTORA DE CAFE COLOMBIA S.A.,8,10,6020.34,1160,2017-06-01
2017,6,Perú,COLOMBIAN MOUNTAIN COFFEE,20,23,14395.92,2780,2017-06-01
2017,6,Perú,DESCAFEINADORA COLOMBIANA S.A.S,223,260,84814.84999999999,31210,2017-06-01
2017,6,Perú,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,223,262,99440.27999999998,31330,2017-06-01
2017,6,Perú,NESTLE DE COLOMBIA S.A.,4350,5077,1001268.4200000002,609120,2017-06-01
2017,6,Perú,PROMOTORA DE CAFE COLOMBIA S.A.,178,208,185562.53999999998,24940,2017-06-01
2017,6,Polonia,A LAUMAYER Y COMPAÑIA EXPORTADORES,275,320,64406.22,38450,2017-06-01
2017,6,Polonia,FEDERACION NACIONAL DE CAFETEROS,2288,2668,777501.75,320240,2017-06-01
2017,6,Polonia,RACAFE & CIA S.C.A.,274,320,63920.13,38380,2017-06-01
2017,6,Portugal,SOCIEDAD EXPORTADORA DE CAFE,823,961,201494.51,115270,2017-06-01
2017,6,Puerto Rico,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,15,17,7409.0,2070,2017-06-01
2017,6,Reino Unido,A LAUMAYER Y COMPAÑIA EXPORTADORES,576,672,135820.88999999998,80640,2017-06-01
2017,6,Reino Unido,ALEXCAFE SAS,550,642,120000.0,77020,2017-06-01
2017,6,Reino Unido,C. I. KYOTO LOHAS BEANS S.A.S,275,321,89382.87,38510,2017-06-01
2017,6,Reino Unido,CARAVELA COLOMBIA S.A.S,286,334,61490.0,40060,2017-06-01
2017,6,Reino Unido,CARCAFE LTDA,822,959,211345.05,115080,2017-06-01
2017,6,Reino Unido,COOPERATIVA DE CAFICULTORES,300,350,88090.0,42000,2017-06-01
2017,6,Reino Unido,COOPERATIVA DEPARTAMENTAL DE,558,651,139198.44,78120,2017-06-01
2017,6,Reino Unido,DANIEL MAURICIO ORJUELA LOPEZ,3,3,630.0,390,2017-06-01
2017,6,Reino Unido,ENGELHART CTP (COLOMBIA )  S.A.S.,1136,1325,286879.57,159020,2017-06-01
2017,6,Reino Unido,FEDERACION NACIONAL DE CAFETEROS,23615,27556,5879834.880000001,3306410,2017-06-01
2017,6,Reino Unido,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,645,754,303438.69,90390,2017-06-01
2017,6,Reino Unido,LOUIS DREYFUS COMPANY COLOMBIA,1394,1627,349198.43999999994,195200,2017-06-01
2017,6,Reino Unido,OLAM AGRO COLOMBIA S.A.S,88,102,21416.97,12280,2017-06-01
2017,6,Reino Unido,PROMOTORA DE INVERSIONES,273,318,50000.0,38190,2017-06-01
2017,6,Reino Unido,RACAFE & CIA S.C.A.,1408,1641,392397.05,197020,2017-06-01
2017,6,Reino Unido,SOCIEDAD EXPORTADORA DE CAFE,574,669,142024.38,80320,2017-06-01
2017,6,Reino Unido,SUNTERRA SAS,8,9,3360.0,1100,2017-06-01
2017,6,Reino Unido,TMO IMPORT EXPORT SAS,150,175,57645.0,21000,2017-06-01
2017,6,Rumanía,LOUIS DREYFUS COMPANY COLOMBIA,285,333,69599.22,39930,2017-06-01
2017,6,Rumanía,SKN CARIBECAFE LTDA,602,702,131006.23999999999,84260,2017-06-01
2017,6,Santa Lucía,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,3,5,2540.77,510,2017-06-01
2017,6,Singapur,SKN CARIBECAFE LTDA,275,321,62393.47,38510,2017-06-01
2017,6,Sudáfrica,A LAUMAYER Y COMPAÑIA EXPORTADORES,275,321,65940.32,38510,2017-06-01
2017,6,Sudáfrica,COMPAÑÍA CAFETERA LA MESETA S.A.,274,320,59125.0,38380,2017-06-01
2017,6,Sudáfrica,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,46,54,10500.0,6460,2017-06-01
2017,6,Suecia,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,600,699,156794.58000000002,83940,2017-06-01
2017,6,Suecia,FEDERACION NACIONAL DE CAFETEROS,2098,2448,480522.52999999997,293740,2017-06-01
2017,6,Suecia,SOCIEDAD EXPORTADORA DE CAFE,2396,2796,594756.97,335480,2017-06-01
2017,6,Surinam,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,83,97,31596.5,11630,2017-06-01
2017,6,Taiwan,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,75,88,19481.61,10530,2017-06-01
2017,6,Taiwan,COOPERATIVA DE CAFICULTORES,200,234,88090.0,28040,2017-06-01
2017,6,Taiwan,EXPORTADORA DE CAFE CONDOR S.A.S,175,204,54065.58,24490,2017-06-01
2017,6,Taiwan,FEDERACION NACIONAL DE CAFETEROS,179,209,131924.65,25070,2017-06-01
2017,6,Taiwan,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,45,52,36060.0,6270,2017-06-01
2017,6,Taiwan,LOUIS DREYFUS COMPANY COLOMBIA,824,962,189198.44,115400,2017-06-01
2017,6,TrinidadyTobago,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,283,333,110271.24,39790,2017-06-01
2017,6,Turquía,ALTAMIRA SUPREMO S.A.S.,274,319,50000.0,38320,2017-06-01
2017,6,Turquía,COMPAÑÍA CAFETERA LA MESETA S.A.,546,637,150594.59999999998,76440,2017-06-01
2017,6,Ucrania,ALTAMIRA SUPREMO S.A.S.,284,331,50000.0,39740,2017-06-01
2017,6,Venezuela,SOCIEDAD EXPORTADORA DE CAFE,274,320,72363.0,38380,2017-06-01
2017,7,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,2980,3477,677454.86,417220,2017-07-01
2017,7,Alemania,ALTAMIRA SUPREMO S.A.S.,1375,1605,310000.0,192550,2017-07-01
2017,7,Alemania,BANCA EXPORTADORA S.A BANEXPORT,1500,1749,360000.00000000006,209940,2017-07-01
2017,7,Alemania,C.I INVERSIONES PERCOL E.U,275,320,59125.0,38450,2017-07-01
2017,7,Alemania,CAFE COLSUAVES S.A.S,299,349,64500.0,41870,2017-07-01
2017,7,Alemania,CARAVELA COLOMBIA S.A.S,277,323,59339.99,38770,2017-07-01
2017,7,Alemania,CARCAFE LTDA,7410,8643,1731560.5699999996,1037280,2017-07-01
2017,7,Alemania,CENTRAL COOPERATIVA INDIGENA DEL,285,332,91066.39,39870,2017-07-01
2017,7,Alemania,COFCO COLOMBIA S.A.S,551,642,129815.48999999999,77090,2017-07-01
2017,7,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,2943,3435,640976.0399999999,412110,2017-07-01
2017,7,Alemania,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,299,349,70213.34,41870,2017-07-01
2017,7,Alemania,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,4946,5770,1136412.6,692420,2017-07-01
2017,7,Alemania,COOPERATIVA DE CAFICULTORES,275,321,88090.0,38510,2017-07-01
2017,7,Alemania,COOPERATIVA DEPARTAMENTAL DE,300,350,50000.0,42000,2017-07-01
2017,7,Alemania,ENGELHART CTP (COLOMBIA )  S.A.S.,9603,11204,2240000.01,1344450,2017-07-01
2017,7,Alemania,EXPOCOSURCA S.A. C.I.,276,322,59125.0,38640,2017-07-01
2017,7,Alemania,FEDERACION NACIONAL DE CAFETEROS,8738,10194,2441282.11,1223300,2017-07-01
2017,7,Alemania,G&B HIJOS SAS,237,275,38667.92,33090,2017-07-01
2017,7,Alemania,INDUSTRIAS ALIADAS S.A.S,916,1068,238022.4,128200,2017-07-01
2017,7,Alemania,LA TOSTADORA S.A.S.,2,2,612.75,260,2017-07-01
2017,7,Alemania,LOUIS DREYFUS COMPANY COLOMBIA,8969,10460,1797595.31,1255430,2017-07-01
2017,7,Alemania,OLAM AGRO COLOMBIA S.A.S,1087,1269,233275.0,152230,2017-07-01
2017,7,Alemania,PROMOTORA DE CAFE COLOMBIA S.A.,21,24,15241.34,2910,2017-07-01
2017,7,Alemania,RACAFE & CIA S.C.A.,1987,2319,448776.52999999997,278230,2017-07-01
2017,7,Alemania,RESTCAFE S A S,3,3,1674.0,390,2017-07-01
2017,7,Alemania,SKN CARIBECAFE LTDA,1994,2327,453747.93,279200,2017-07-01
2017,7,Alemania,SOCIEDAD EXPORTADORA DE CAFE,5088,5938,1231447.11,712440,2017-07-01
2017,7,Antillas Neerl,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,114,131,53130.7,15840,2017-07-01
2017,7,Antillas Neerl,NESTLE DE COLOMBIA S.A.,97,113,25541.37,13570,2017-07-01
2017,7,Antillas Neerl,PROMOTORA DE CAFE COLOMBIA S.A.,24,28,18997.02,3360,2017-07-01
2017,7,Arabia Saudí,RACAFE & CIA S.C.A.,274,320,65836.1,38380,2017-07-01
2017,7,Argentina,FEDERACION NACIONAL DE CAFETEROS,285,334,99143.0,39990,2017-07-01
2017,7,Argentina,OLAM AGRO COLOMBIA S.A.S,375,438,110000.0,52530,2017-07-01
2017,7,Argentina,RACAFE & CIA S.C.A.,661,772,162770.74999999997,92590,2017-07-01
2017,7,Australia,ALTAMIRA SUPREMO S.A.S.,275,320,70000.0,38450,2017-07-01
2017,7,Australia,ASOCIACION COLOMBIANA DE PEQUEÑOS,274,320,81095.0,38380,2017-07-01
2017,7,Australia,ASOCIACION DE PRODUCTORES AGROPECUA,290,339,91203.7,40640,2017-07-01
2017,7,Australia,AZAHAR COFFEE COMPANY S.A.S,528,618,135414.86,74040,2017-07-01
2017,7,Australia,BANCA EXPORTADORA S.A BANEXPORT,275,321,70000.0,38510,2017-07-01
2017,7,Australia,CARAVELA COLOMBIA S.A.S,1890,2205,444835.0,264600,2017-07-01
2017,7,Australia,CARCAFE LTDA,1135,1324,262798.78,158890,2017-07-01
2017,7,Australia,CENTRAL COOPERATIVA INDIGENA DEL,825,962,177160.0,115470,2017-07-01
2017,7,Australia,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,2024,2362,486039.41,283400,2017-07-01
2017,7,Australia,COMPAÑIA NACIONAL DEL CAFÉ  S.A.S,276,322,66905.95,38640,2017-07-01
2017,7,Australia,ENGELHART CTP (COLOMBIA )  S.A.S.,2482,2895,630479.19,347440,2017-07-01
2017,7,Australia,EXPORTADORA DE CAFE CONDOR S.A.S,858,1000,221281.46000000002,120060,2017-07-01
2017,7,Australia,FEDERACION NACIONAL DE CAFETEROS,274,320,60852.73,38380,2017-07-01
2017,7,Australia,INVERSIONES ECHEVERRI BARSA S.A.S,280,328,60200.0,39280,2017-07-01
2017,7,Australia,OLAM AGRO COLOMBIA S.A.S,569,664,122550.0,79670,2017-07-01
2017,7,Australia,RACAFE & CIA S.C.A.,4737,5525,1298356.6099999999,663090,2017-07-01
2017,7,Australia,SAB COLOMBIA COFFEE S.A.S,247,287,58875.08,34510,2017-07-01
2017,7,Australia,SOCIEDAD EXPORTADORA DE CAFE,285,332,70000.0,39870,2017-07-01
2017,7,Australia,TMO IMPORT EXPORT SAS,286,333,82393.5,40000,2017-07-01
2017,7,Australia,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,285,333,50000.0,39930,2017-07-01
2017,7,Bélgica,A LAUMAYER Y COMPAÑIA EXPORTADORES,1756,2050,397612.08999999997,245920,2017-07-01
2017,7,Bélgica,CAFE COLSUAVES S.A.S,284,332,61275.0,39800,2017-07-01
2017,7,Bélgica,CAFEXPORT SARL SUCURSAL COLOMBIA,1496,1747,383618.06999999995,209540,2017-07-01
2017,7,Bélgica,CARAVELA COLOMBIA S.A.S,100,118,21500.0,14080,2017-07-01
2017,7,Bélgica,CARCAFE LTDA,5632,6569,1504982.86,788380,2017-07-01
2017,7,Bélgica,COFCO COLOMBIA S.A.S,825,962,210000.0,115470,2017-07-01
2017,7,Bélgica,COMERCIALIZADORA TIERRA CAFE S.A.S.,220,257,79967.4,30820,2017-07-01
2017,7,Bélgica,COMPAÑÍA CAFETERA LA MESETA S.A.,1447,1688,318953.68000000005,202570,2017-07-01
2017,7,Bélgica,COMPAÑIA COLOMBIANA AGROINDUSTRIAL,1499,1750,353036.16000000003,209930,2017-07-01
2017,7,Bélgica,COOPERATIVA DE CAFICULTORES,286,333,88090.0,40000,2017-07-01
2017,7,Bélgica,COOPERATIVA DEPARTAMENTAL DE,824,962,168497.69,115400,2017-07-01
2017,7,Bélgica,FEDERACION NACIONAL DE CAFETEROS,6776,7907,1849193.9500000004,948740,2017-07-01
2017,7,Bélgica,LOUIS DREYFUS COMPANY COLOMBIA,584,682,119599.22,81800,2017-07-01
2017,7,Bélgica,MILD COFFEE COMPANY HUILA S.A.S C.I,2097,2446,537440.25,293550,2017-07-01
2017,7,Bélgica,SELECTO EXPORTADORES S.A.S.,275,321,80767.0,38510,2017-07-01
2017,7,Bélgica,SOCIEDAD EXPORTADORA DE CAFE,7273,8489,2062655.6100000006,1018450,2017-07-01
2017,7,Bélgica,VILLEGAS Y CIA. SOCIEDAD EN COMANDI,826,963,154000.0,115600,2017-07-01
2017,7,Belice,FEDERACION NACIONAL DE CAFETEROS,132,153,61027.2,18420,2017-07-01
2017,7,Bolivia,FEDERACION NACIONAL DE CAFETEROS,372,433,199340.76,52020,2017-07-01
2017,7,Bolivia,NESTLE DE COLOMBIA S.A.,153,180,71800.0,21510,2017-07-01
2017,7,Canadá,A LAUMAYER Y COMPAÑIA EXPORTADORES,1650,1924,385249.99000000005,230940,2017-07-01
2017,7,Canadá,C. I. KYOTO LOHAS BEANS S.A.S,550,642,140000.0,77020,2017-07-01
2017,7,Canadá,CARCAFE LTDA,1923,2242,451808.02999999997,269130,2017-07-01
2017,7,Canadá,COFCO COLOMBIA S.A.S,1375,1603,309277.85,192430,2017-07-01
2017,7,Canadá,COMPAÑÍA CAFETERA LA MESETA S.A.,3031,3536,650375.01,424330,2017-07-01
